DATE,Cost,InstanceId,ResourceLocation,MeterId,UnitOfMeasure,ConsumedQuantity
06/02/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-PRD,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/03/2021 00:00:00,9.5290364594932,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_WEBEDS/providers/Microsoft.Compute/virtualMachines/FGWEDSv1,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,2.5333440000
06/01/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryADMT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/03/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_FSM/providers/Microsoft.Compute/virtualMachines/FSMSapConnect,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/04/2021 00:00:00,90.0242349827235,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryADMT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,23.9334120000
06/05/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-DEV,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/04/2021 00:00:00,37.9279193225571,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_WEBEDS/providers/Microsoft.Compute/virtualMachines/FGWEDSv1,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,10.0833350000
06/04/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-PRD,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/06/2021 00:00:00,86.5132562211624,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_SMT_IT/providers/Microsoft.Compute/virtualMachines/FG-SMIT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,23.0000000000
06/06/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-DEV,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/05/2021 00:00:00,360.3100727258610,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-SLT-PRD,southeastasia,a65937ec-6a71-4057-b638-c87221a92cd6,10 Hours,23.9500500000
06/04/2021 00:00:00,90.2120853535471,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_FSM/providers/Microsoft.Compute/virtualMachines/FSMSapConnect,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,23.9833530000
06/05/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryADMT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/05/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_FSM/providers/Microsoft.Compute/virtualMachines/FSMSapConnect,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/05/2021 00:00:00,86.5132562211624,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_SMT_IT/providers/Microsoft.Compute/virtualMachines/FG-SMIT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,23.0000000000
06/03/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryADMT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/04/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-DEV,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/05/2021 00:00:00,3.7614459226592,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryAD2,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,1.0000000000
06/06/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_FSM/providers/Microsoft.Compute/virtualMachines/FSMSapConnect,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/03/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-PRD,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/04/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FG_SMT_IT/providers/Microsoft.Compute/virtualMachines/FG-SMIT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/05/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-PRD,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/04/2021 00:00:00,361.0615320394180,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-SLT-PRD,southeastasia,a65937ec-6a71-4057-b638-c87221a92cd6,10 Hours,24.0000000000
06/04/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FarBPM,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/05/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FarBPM,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/06/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FarBPM,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/06/2021 00:00:00,90.0240092959682,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-PRD,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,23.9333520000
06/06/2021 00:00:00,3.7614459226592,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryAD2,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,1.0000000000
06/08/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryADMT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/09/2021 00:00:00,90.2120853535471,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryADMT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,23.9833530000
06/09/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-DEV,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/09/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-PRD,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/07/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FarBPM,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
06/07/2021 00:00:00,90.2747021438217,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_AD/providers/Microsoft.Compute/virtualMachines/FargloryADMT,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,24.0000000000
